activation,alpha,dgp,drift_target,drift_z,hidden,mlp_excess_harm,mlp_test_r2,phase,ridge_test_r2,seed
identity,0.0001,quadratic_dominant,dominant,2.0,"(32, 16)",-0.001934421327813518,0.9339076089896539,2,0.9319731876618403,6
identity,0.0001,quadratic_dominant,dominant,2.0,"(32, 16)",-0.0036727288424457383,0.935145412462159,2,0.9314726836197132,7
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.14268347527659753,-5.7665593522393985,2,-5.909242827515996,0
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.03165063292554837,-5.737904294568299,2,-5.769554927493847,1
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.1316289667220838,-5.867057746566056,2,-5.99868671328814,2
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.11139122479644037,-5.456838569133861,2,-5.568229793930302,3
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.009067845705272859,-5.3823428971846745,2,-5.391410742889947,4
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.008633571594339529,-5.688715562262772,2,-5.697349133857111,5
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.0715158256600672,-5.885147928613074,2,-5.9566637542731415,6
identity,0.0001,quadratic_dominant,dominant,10.0,"(32, 16)",-0.1087259605956028,-5.61474126413602,2,-5.723467224731623,7
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.5060392754902523,-46.076231286378444,2,-46.5822705618687,0
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.10926244876976199,-45.597166285209504,2,-45.706428733979266,1
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.46031546321754035,-46.65828284565288,2,-47.11859830887042,2
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.3925431109957529,-44.57397832481942,2,-44.966521435815174,3
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.03644866152386328,-42.965728815842596,2,-43.00217747736646,4
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.029140215242151157,-45.922631178685684,2,-45.951771393927835,5
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.2596458410765905,-46.764684071817335,2,-47.024329912893926,6
identity,0.0001,quadratic_dominant,dominant,20.0,"(32, 16)",-0.3767248445114859,-44.61722407963412,2,-44.993948924145606,7
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",-0.00010724875243928178,0.9856420783305996,2,0.9855348295781603,0
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",-0.0001407398819547323,0.9858371092230418,2,0.9856963693410871,1
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",-4.906114601999079e-05,0.9850718851750362,2,0.9850228240290162,2
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",1.778305253674617e-05,0.9843290837026375,2,0.9843468667551742,3
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",0.00014833608469644322,0.9844382782901955,2,0.9845866143748919,4
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",-0.00011797263212454112,0.9858098279619495,2,0.985691855329825,5
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",3.2195906469967284e-05,0.9871458335944319,2,0.9871780295009018,6
identity,1.0,quadratic_dominant,dominant,0.0,"(32, 16)",-0.00012438896773159236,0.9855262003470934,2,0.9854018113793618,7
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.009051942158220805,0.9293516322465094,2,0.9384035744047302,0
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.004636424245588189,0.9353850092520012,2,0.9400214334975894,1
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.0005530480303447272,0.9258682762255801,2,0.9253152281952354,2
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.0006165163727794853,0.9380164302773751,2,0.9373999139045956,3
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.003988000135288661,0.9419073893040225,2,0.9379193891687339,4
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.004567857381906015,0.9323391598471938,2,0.9277713024652878,5
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.0007588714322364076,0.9358594487092101,2,0.9351005772769737,6
identity,1.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.003038452962246141,0.9335558099661508,2,0.9305173570039047,7
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.28316335421603966,-6.147455128625253,2,-5.864291774409213,0
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.13964668646291845,-4.872818028229223,2,-4.733171341766305,1
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.022326710065357247,-5.676460617170029,2,-5.698787327235387,2
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.018521533620909025,-5.764271805833993,2,-5.782793339454902,3
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.11635939678707707,-4.760288414055253,2,-4.87664781084233,4
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.12420991915893254,-5.428790209674431,2,-5.5530001288333635,5
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.020126108600837078,-5.345581466745778,2,-5.365707575346615,6
identity,1.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.09364801591015759,-5.127160863370766,2,-5.2208088792809235,7
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.9893099972445825,-47.96630447666858,2,-46.976994479424,0
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.49249110789865114,-39.26269114145994,2,-38.77020003356129,1
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.0830534046882434,-44.34459517234083,2,-44.427648577029075,2
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.06381105960566913,-46.28533753341844,2,-46.34914859302411,3
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.4039078470708475,-38.932065463838896,2,-39.33597331090974,4
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.42802342383807,-43.46042564056522,2,-43.88844906440329,5
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.06803655217084525,-42.91657875610365,2,-42.98461530827449,6
identity,1.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.330864429715632,-40.89887437077014,2,-41.22973880048577,7
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",1.4267771811016239e-05,0.9867857029184884,2,0.9867999706902995,0
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",-2.6415410184221777e-05,0.9861791143314256,2,0.9861526989212414,1
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",0.0004905304232386554,0.9865634264002816,2,0.9870539568235203,2
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",-5.017780360261348e-05,0.9857064291178895,2,0.9856562513142869,3
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",6.694174561261423e-05,0.9845877883972745,2,0.9846547301428871,4
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",-5.6590618274121596e-05,0.9845262551817049,2,0.9844696645634308,5
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",0.00015756374835518283,0.9826612631376563,2,0.9828188268860115,6
identity,10.0,quadratic_dominant,dominant,0.0,"(32, 16)",3.0224767312958534e-05,0.9848952085295739,2,0.9849254332968869,7
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.0022729873477559392,0.9423668300365314,2,0.9446398173842874,0
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.0010332578046674534,0.9371947562755649,2,0.9382280140802324,1
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.011833385726051526,0.9142910969764946,2,0.9261244827025461,2
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.0017249999027306728,0.9392154869474508,2,0.9409404868501815,3
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.002942420178307925,0.9283834195022914,2,0.9313258396805993,4
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",0.0022602994173909208,0.9365958058003656,2,0.9388561052177565,5
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.0020946508599239966,0.9448733888386976,2,0.9427787379787737,6
identity,10.0,quadratic_dominant,dominant,2.0,"(32, 16)",-0.0013818925452359077,0.934949134810513,2,0.9335672422652771,7
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.07037187006909562,-4.931009172190209,2,-4.860637302121114,0
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.031314188840860346,-5.6401983796834125,2,-5.608884190842552,1
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.308759216831791,-5.920628874223115,2,-5.611869657391324,2
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.05715145814302591,-5.127424153368162,2,-5.070272695225136,3
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.09207544228429398,-5.96789360921746,2,-5.875818166933166,4
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",0.0754242583371747,-5.2509576111874265,2,-5.175533352850252,5
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.06926823999936094,-5.266023662102203,2,-5.335291902101564,6
identity,10.0,quadratic_dominant,dominant,10.0,"(32, 16)",-0.043268592412816,-5.412155661365493,2,-5.455424253778309,7
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.2485699153908527,-40.88520970394917,2,-40.63663978855832,0
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.10876188234536954,-45.01270958012772,2,-44.90394769778235,1
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",1.0573999893417323,-44.93048954069167,2,-43.873089551349935,2
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.20246048943203476,-41.99586113158207,2,-41.79340064215003,3
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.3231724083523133,-47.053553724215156,2,-46.73038131586284,4
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",0.26903352913075906,-42.54573266797418,2,-42.27669913884342,5
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.24366436998872132,-43.01339190075043,2,-43.25705627073915,6
identity,10.0,quadratic_dominant,dominant,20.0,"(32, 16)",-0.15263629291631275,-43.2922725935769,2,-43.44490888649321,7
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.0006135014029778896,0.9874711030770095,2,0.9868576016740316,0
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.003558538974790193,0.9880383495910848,2,0.9844798106162946,1
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.0004958663175840261,0.984997185117668,2,0.984501318800084,2
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.0026014727185796893,0.9847845286748322,2,0.9821830559562525,3
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",0.00033652971484365857,0.9840802510366817,2,0.9844167807515254,4
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.00043025120476436474,0.9865546487037504,2,0.9861243974989861,5
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.00011500222661675608,0.9864310893986272,2,0.9863160871720105,6
relu,0.0001,quadratic_dominant,dominant,0.0,"(100,)",-0.0019891974915415833,0.9869665063195464,2,0.9849773088280048,7
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.048504756913161584,0.8870012132562071,2,0.9355059701693687,0
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",-0.006058961919839789,0.9439845566685986,2,0.9379255947487588,1
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.027034040988954344,0.9165577143626278,2,0.9435917553515821,2
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.033502027206761875,0.8943808412959138,2,0.9278828685026757,3
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.059854684145566495,0.8753368845394572,2,0.9351915686850237,4
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.04211311640731352,0.8898162481841463,2,0.9319293645914598,5
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.060763142404140824,0.8619352245580563,2,0.9226983669621971,6
relu,0.0001,quadratic_dominant,dominant,2.0,"(100,)",0.012141271515702767,0.925678154787132,2,0.9378194263028348,7
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",5.4101464388986065,-11.26862419210754,2,-5.858477753208933,0
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",2.1088306403510986,-7.417747350533405,2,-5.308916710182307,1
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",3.9802340556172053,-9.067505186122062,2,-5.087271130504857,2
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",4.2716457202631135,-9.98898470776414,2,-5.717338987501026,3
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",5.502627396478036,-11.39317130938339,2,-5.890543912905355,4
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",4.161315308521909,-9.368058280159579,2,-5.20674297163767,5
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",5.201279311216328,-10.83108865052773,2,-5.629809339311403,6
relu,0.0001,quadratic_dominant,dominant,10.0,"(100,)",3.515565606749517,-9.102238844862164,2,-5.586673238112647,7
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",20.627587045022118,-67.28012551283506,2,-46.65253846781294,0
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",9.152985615449367,-52.299117387789444,2,-43.14613177234008,1
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",15.6855092012459,-57.577057196002066,2,-41.891547994756166,2
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",16.553496730398834,-61.87438689540213,2,-45.3208901650033,3
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",20.681080641907293,-67.47885285528928,2,-46.79777221338198,4
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",16.03153711639051,-57.744928568600066,2,-41.71339145220956,5
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",19.389383928656017,-62.909228311931564,2,-43.51984438327555,6
relu,0.0001,quadratic_dominant,dominant,20.0,"(100,)",14.382908954188174,-59.49876768246404,2,-45.11585872827587,7
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.06858188918792885,0.9872576946883701,2,0.9186758055004413,0
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.08048171923358871,0.9822700844487687,2,0.90178836521518,1
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.07960912382629703,0.9876136467840964,2,0.9080045229577993,2
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.08627886176070099,0.9862390652013258,2,0.8999602034406248,3
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.06994122365784872,0.9866447614239019,2,0.9167035377660532,4
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.0906296469805461,0.9868534596745354,2,0.8962238126939893,5
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.0769609175963143,0.9825638678049581,2,0.9056029502086438,6
relu,0.0001,interaction,dominant,0.0,"(32, 16)",-0.06717916547599534,0.9857271425658894,2,0.9185479770898941,7
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.2581376589229636,0.9636372227064787,2,0.7054995637835151,0
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.28667345730490024,0.9513741965003853,2,0.6647007391954851,1
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.25378433283606716,0.9586367078514217,2,0.7048523750153546,2
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.30388389509735314,0.9570308874669761,2,0.6531469923696229,3
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.2565607144267904,0.931851567535198,2,0.6752908531084076,4
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.2953868933259557,0.9670050483373119,2,0.6716181550113562,5
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.29008940606915623,0.9436976973197967,2,0.6536082912506405,6
relu,0.0001,interaction,dominant,2.0,"(32, 16)",-0.20349074010901225,0.9336199314370108,2,0.7301291913279986,7
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.21249448836177942,0.3170341378131666,2,0.10453964945138716,0
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.13909565730392626,0.23182346001470844,2,0.09272780271078218,1
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.23401084809784978,0.34334990693912837,2,0.10933905884127859,2
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.2645267015329672,0.34826484915158873,2,0.08373814761862153,3
relu,0.0001,interaction,dominant,10.0,"(32, 16)",0.038212549189261535,0.05675925616639288,2,0.09497180535565442,4
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.3178995522220557,0.4329861113639989,2,0.11508655914194321,5
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.19479334792272363,0.27320118109241576,2,0.07840783316969213,6
relu,0.0001,interaction,dominant,10.0,"(32, 16)",-0.002666732678411665,0.1421402194410304,2,0.13947348676261873,7
relu,0.0001,interaction,dominant,20.0,"(32, 16)",-0.0016450168125490272,0.029333765394169653,2,0.027688748581620626,0
relu,0.0001,interaction,dominant,20.0,"(32, 16)",0.08001295332802216,-0.054573237899016025,2,0.025439715429006138,1
relu,0.0001,interaction,dominant,20.0,"(32, 16)",-0.05391885132791041,0.08449669472795418,2,0.03057784340004377,2
relu,0.0001,interaction,dominant,20.0,"(32, 16)",-0.09646229262047001,0.11467346312000737,2,0.018211170499537355,3
relu,0.0001,interaction,dominant,20.0,"(32, 16)",0.28451044710112317,-0.25898670890653075,2,0.025523738194592416,4
relu,0.0001,interaction,dominant,20.0,"(32, 16)",-0.14251679168637854,0.1809467443463556,2,0.03842995265997706,5
relu,0.0001,interaction,dominant,20.0,"(32, 16)",-0.01390671886648931,0.029745254802039156,2,0.015838535935549847,6
relu,0.0001,interaction,dominant,20.0,"(32, 16)",0.2026603741797045,-0.15615782389444788,2,0.04650255028525663,7
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.08453652825374514,0.9865174599386161,2,0.9019809316848709,0
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.07538713876772862,0.9886981659894515,2,0.9133110272217229,1
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.06812520882827922,0.9889967679671767,2,0.9208715591388975,2
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.09222498813131952,0.9838691902430223,2,0.8916442021117028,3
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.06774555672190874,0.9875236745887814,2,0.9197781178668727,4
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.0703377860225074,0.9876126469273128,2,0.9172748609048054,5
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.06415085778192253,0.9846805708408054,2,0.9205297130588829,6
relu,1.0,interaction,dominant,0.0,"(32, 16)",-0.06470359985317764,0.9841709544759178,2,0.9194673546227402,7
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.26824576531748834,0.9579125062795382,2,0.6896667409620498,0
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.23737001631677979,0.965359615113748,2,0.7279895987969682,1
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.225386790953361,0.9579505361270214,2,0.7325637451736604,2
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.2488152316108373,0.9329211651476769,2,0.6841059335368396,3
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.25192730912981276,0.9541872874780061,2,0.7022599783481933,4
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.2624433937698414,0.9675558858330902,2,0.7051124920632488,5
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.2250495832986542,0.9393770336395795,2,0.7143274503409253,6
relu,1.0,interaction,dominant,2.0,"(32, 16)",-0.28590047293421317,0.9619745837133342,2,0.676074110779121,7
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.10506242717974834,0.22661770594270292,2,0.12155527876295458,0
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.22232433094765913,0.30134354062442503,2,0.0790192096767659,1
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.19202157384366147,0.3374315238143062,2,0.14540994997064471,2
relu,1.0,interaction,dominant,10.0,"(32, 16)",0.11655969670401556,-0.014490931511279559,2,0.102068765192736,3
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.06606417068627024,0.1415165998424316,2,0.07545242915616135,4
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.1833892441699907,0.27603868921057817,2,0.09264944504058747,5
relu,1.0,interaction,dominant,10.0,"(32, 16)",0.07737034182633995,0.010793307679139219,2,0.08816364950547917,6
relu,1.0,interaction,dominant,10.0,"(32, 16)",-0.0006241873103477458,0.04816578511555558,2,0.047541597805207836,7
relu,1.0,interaction,dominant,20.0,"(32, 16)",0.15196829325027583,-0.11311501419343073,2,0.0388532790568451,0
relu,1.0,interaction,dominant,20.0,"(32, 16)",-0.03981703824269989,0.047738066841158555,2,0.007921028598458668,1
relu,1.0,interaction,dominant,20.0,"(32, 16)",-0.02427479725271564,0.07168275161734106,2,0.047407954364625415,2
relu,1.0,interaction,dominant,20.0,"(32, 16)",0.40502734797570383,-0.37505962852957575,2,0.029967719446128083,3
relu,1.0,interaction,dominant,20.0,"(32, 16)",0.23385327780831677,-0.23073605163818844,2,0.003117226170128329,4
relu,1.0,interaction,dominant,20.0,"(32, 16)",0.02943126470505275,-0.011048487898586146,2,0.018382776806466605,5
relu,1.0,interaction,dominant,20.0,"(32, 16)",0.3432270000486607,-0.32395261973167044,2,0.019274380316990247,6
relu,1.0,interaction,dominant,20.0,"(32, 16)",0.3177597388766329,-0.32413124287900974,2,-0.006371504002376849,7
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.08530975033135613,0.9834237294123997,2,0.8981139790810436,0
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.08773309954355413,0.9901345903233516,2,0.9024014907797975,1
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.07780506248282293,0.9881120701440651,2,0.9103070076612422,2
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.08071570820083607,0.9850110363856928,2,0.9042953281848567,3
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.08202284332833032,0.9880907849588764,2,0.906067941630546,4
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.08178183767181668,0.9870535720553835,2,0.9052717343835668,5
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.07068843751834386,0.9878126450448763,2,0.9171242075265325,6
relu,0.1,interaction,dominant,0.0,"(32, 16)",-0.07627969329597539,0.9886857078458157,2,0.9124060145498403,7
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.2902961838935999,0.9536822744231639,2,0.663386090529564,0
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.28361547044130586,0.9632285146465251,2,0.6796130442052193,1
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.26678286363480985,0.9667136874690841,2,0.6999308238342743,2
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.2750315105164447,0.9500417357749873,2,0.6750102252585426,3
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.24690109039117691,0.9701108348713393,2,0.7232097444801624,4
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.29307858550073906,0.9615150619128702,2,0.6684364764121311,5
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.2242001468815743,0.9412879641518281,2,0.7170878172702538,6
relu,0.1,interaction,dominant,2.0,"(32, 16)",-0.28758594213975497,0.9707573793048763,2,0.6831714371651213,7
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.17336956939521753,0.2515979393493991,2,0.07822836995418159,0
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.2744641005675912,0.3473862592072897,2,0.07292215863969853,1
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.29858697368339027,0.4145071215127826,2,0.1159201478293923,2
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.1405623987439678,0.24126576620088247,2,0.10070336745691466,3
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.3247604245546323,0.4407873518280827,2,0.11602692727345043,4
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.11062560876114036,0.19267167870625668,2,0.08204606994511632,5
relu,0.1,interaction,dominant,10.0,"(32, 16)",0.03529120138716657,0.07369741137058672,2,0.10898861275775329,6
relu,0.1,interaction,dominant,10.0,"(32, 16)",-0.16717374419127784,0.2471851985109137,2,0.08001145431963586,7
relu,0.1,interaction,dominant,20.0,"(32, 16)",0.032936903850203536,-0.016438842042709068,2,0.01649806180749447,0
relu,0.1,interaction,dominant,20.0,"(32, 16)",-0.06280971547636649,0.07407030679084647,2,0.011260591314479984,1
relu,0.1,interaction,dominant,20.0,"(32, 16)",-0.0993924811293323,0.13319752937929086,2,0.03380504824995856,2
relu,0.1,interaction,dominant,20.0,"(32, 16)",0.0886212534555435,-0.058364535845087495,2,0.030256717610456008,3
relu,0.1,interaction,dominant,20.0,"(32, 16)",-0.1737151224369462,0.20942867812527433,2,0.035713555688328125,4
relu,0.1,interaction,dominant,20.0,"(32, 16)",0.18002776318006286,-0.1623495113155382,2,0.017678251864524652,5
relu,0.1,interaction,dominant,20.0,"(32, 16)",0.30102670720051494,-0.2720600918372511,2,0.028966615363263837,6
relu,0.1,interaction,dominant,20.0,"(32, 16)",0.10769748653022226,-0.09341116744213607,2,0.014286319088086197,7
relu,0.1,interaction,dominant,0.0,"(100,)",-0.07368841242560431,0.984415836256672,2,0.9107274238310676,0
relu,0.1,interaction,dominant,0.0,"(100,)",-0.07373894428302719,0.9848375271936323,2,0.9110985829106051,1
relu,0.1,interaction,dominant,0.0,"(100,)",-0.0861383631758067,0.9878490645221555,2,0.9017107013463488,2
relu,0.1,interaction,dominant,0.0,"(100,)",-0.08388508410851381,0.9884741094884716,2,0.9045890253799578,3
relu,0.1,interaction,dominant,0.0,"(100,)",-0.06878410196341433,0.9877697116203557,2,0.9189856096569413,4
relu,0.1,interaction,dominant,0.0,"(100,)",-0.07309768218197576,0.9861742598370122,2,0.9130765776550365,5
relu,0.1,interaction,dominant,0.0,"(100,)",-0.07277791772401854,0.9823185786471541,2,0.9095406609231356,6
relu,0.1,interaction,dominant,0.0,"(100,)",-0.06830213572869348,0.9841965212937317,2,0.9158943855650382,7
relu,0.1,interaction,dominant,2.0,"(100,)",-0.253416138102762,0.956046952639215,2,0.702630814536453,0
relu,0.1,interaction,dominant,2.0,"(100,)",-0.27894687256108597,0.9359060697897005,2,0.6569591972286145,1
relu,0.1,interaction,dominant,2.0,"(100,)",-0.26458354044409893,0.9525287199853495,2,0.6879451795412506,2
relu,0.1,interaction,dominant,2.0,"(100,)",-0.27168474947558463,0.9522417838541268,2,0.6805570343785422,3
relu,0.1,interaction,dominant,2.0,"(100,)",-0.23488334100971664,0.9457661466806997,2,0.710882805670983,4
relu,0.1,interaction,dominant,2.0,"(100,)",-0.23525214851805165,0.930529622835691,2,0.6952774743176393,5
relu,0.1,interaction,dominant,2.0,"(100,)",-0.24436596720415937,0.9208879664760428,2,0.6765219992718834,6
relu,0.1,interaction,dominant,2.0,"(100,)",-0.19918532910726972,0.9167434265064914,2,0.7175580973992217,7
relu,0.1,interaction,dominant,10.0,"(100,)",-0.17675596659499526,0.2770216457300486,2,0.10026567913505335,0
